,customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packetss,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Most_usable_protocol,Churn
841,0392-BZIUW,Female,26,72,Yes,DSL,Yes,Yes,1,3150.0,2445112,17804762.0,23739683.0,76409.75,101879.66666666667,NetBIOS,No
842,1038-ZAGBI,Female,19,12,Yes,DOCSIS,No,No,1,594.0,1475291,10742741.0,14323655.0,46102.84375,61470.458333333336,OFFICE_365,Yes
843,6549-NNDYT,Female,54,13,No,FTTB,No,No,0,925.5,3127539,22774043.0,30365392.0,97735.59375,130314.125,POP3,No
844,3027-ZTDHO,Male,19,1,Yes,DSL,Yes,Yes,2,2697.0,1089540,7933788.0,10578384.0,34048.125,45397.5,FTP,Yes
845,0422-OHQHQ,Female,33,15,Yes,DOCSIS,No,No,2,616.5,2228350,16226349.0,21635133.0,69635.9375,92847.91666666667,YANDEX,No
846,6916-HIJSE,Female,23,65,Yes,FTTB,Yes,Yes,0,2545.5,2610932,19012226.0,25349635.0,81591.625,108788.83333333333,SSL,No
847,2316-ESMLS,Female,41,12,No,FTTB,No,No,0,994.5,3210753,23379989.0,31173320.0,100336.03125,133781.375,WIKIPEDIA,No
848,9778-OGKQZ,Male,47,72,Yes,FTTB,Yes,Yes,2,2760.0,2633188,19174289.0,25565720.0,82287.125,109716.16666666667,YANDEX,No
849,7408-OFWXJ,Female,47,72,Yes,FTTB,Yes,Yes,0,2694.0,2864391,20857858.0,27810478.0,89512.21875,119349.625,BitTorrent,No
850,6007-TCTST,Female,61,72,Yes,DSL,Yes,Yes,2,3474.0,3124589,22752562.0,30336750.0,97643.40625,130191.20833333333,OFFICE_365,No
851,2252-NKNSI,Male,23,52,Yes,FTTB,Yes,Yes,2,2554.5,2350092,17112847.0,22817130.0,73440.375,97920.5,MS_ONE_DRIVE,No
852,8713-IGZSO,Male,40,2,Yes,DOCSIS,No,No,1,745.5,2262657,16476165.0,21968221.0,70708.03125,94277.375,INSTAGRAM,No
853,7905-TVXTA,Female,22,5,Yes,FTTB,Yes,No,1,1930.5,2899782,21115568.0,28154091.0,90618.1875,120824.25,STARCRAFT,No
854,7695-PKLCZ,Female,30,68,Yes,DOCSIS,No,No,2,615.0,3134623,22825628.0,30434171.0,97956.96875,130609.29166666667,TelegramChat,No
855,2382-BCKQJ,Female,34,62,Yes,DSL,Yes,Yes,2,3004.5,894136,6510899.0,8681200.0,27941.75,37255.666666666664,MQTT,Yes
856,8374-UULRV,Male,25,72,Yes,FTTB,Yes,Yes,0,2581.5,2978549,21689131.0,28918843.0,93079.65625,124106.20833333333,HTTP,No
857,2207-NHRJK,Male,58,1,Yes,FTTB,No,No,0,1524.0,1773402,12913519.0,17218026.0,55418.8125,73891.75,HTTP,Yes
858,3224-DFQNQ,Female,51,66,Yes,DSL,No,No,2,2670.0,2029311,14776991.0,19702656.0,63415.96875,84554.625,NFS,No
859,5275-PMFUT,Male,52,72,No,FTTB,Yes,Yes,0,1944.0,2736654,19927706.0,26570275.0,85520.4375,114027.25,GOOGLE_MAPS,No
860,4795-UXVCJ,Male,34,26,Yes,DOCSIS,No,No,2,594.0,2455186,17878118.0,23837492.0,76724.5625,102299.41666666667,TelegramChat,No
861,9777-IQHWP,Male,48,64,Yes,DSL,No,Yes,0,2802.0,2645875,19266673.0,25688898.0,82683.59375,110244.79166666667,POP3,No
862,0947-MUGVO,Male,51,20,Yes,DSL,No,No,1,2209.5,1176690,8568395.0,11424527.0,36771.5625,49028.75,NetBIOS,Yes
863,9944-HKVVB,Female,45,3,Yes,DSL,Yes,Yes,0,2853.0,781933,5693862.0,7591816.0,24435.40625,32580.541666666668,APPLE_ITUNES,Yes
864,4124-MMETB,Male,24,22,Yes,DSL,Yes,Yes,0,2839.5,939959,6844572.0,9126097.0,29373.71875,39164.958333333336,SSL,Yes
865,3671-SHRSP,Male,39,4,Yes,DSL,No,No,1,2418.0,1174161,8549979.0,11399973.0,36692.53125,48923.375,BitTorrent,Yes
866,0979-MOZQI,Male,52,62,No,FTTB,Yes,No,1,1170.0,2403508,17501811.0,23335748.0,75109.625,100146.16666666667,NTP,No
867,2732-ISEZX,Female,50,5,Yes,DOCSIS,No,No,2,615.0,2655795,19338909.0,25785212.0,82993.59375,110658.125,IP_ICMP,No
868,3313-QKNKB,Male,62,59,Yes,DSL,No,Yes,2,2566.5,1810859,13186272.0,17581697.0,56589.34375,75452.45833333333,UPNP,Yes
869,0323-XWWTN,Male,31,3,Yes,DOCSIS,No,No,1,792.0,2367511,17239688.0,22986252.0,73984.71875,98646.29166666667,SMTP,No
870,1937-OTUKY,Female,37,72,Yes,DSL,Yes,No,0,2946.0,2150232,15657511.0,20876682.0,67194.75,89593.0,YANDEX,No
871,1573-LGXBA,Male,46,57,Yes,DSL,Yes,Yes,0,2926.5,2219021,16158417.0,21544557.0,69344.40625,92459.20833333333,APPLE_ICLOUD,No
872,1764-VUUMT,Male,51,66,Yes,DOCSIS,No,No,0,598.5,2862138,20841452.0,27788604.0,89441.8125,119255.75,DNS,No
873,5073-WXOYN,Female,18,60,No,FTTB,Yes,Yes,2,1524.0,1819615,13250032.0,17666709.0,56862.96875,75817.29166666667,RDP,Yes
874,4713-ZBURT,Male,29,45,Yes,DSL,Yes,Yes,1,2991.0,2721218,19815304.0,26420406.0,85038.0625,113384.08333333333,SSL_NO_CERT,No
875,3050-GBUSH,Female,33,3,No,FTTB,Yes,No,0,1044.0,3018432,21979551.0,29306068.0,94326.0,125768.0,IP_ICMP,No
876,0207-MDKNV,Female,18,15,Yes,DSL,Yes,Yes,2,3153.0,729538,5312333.0,7083111.0,22798.0625,30397.416666666668,SKYPE,Yes
877,7876-AEHIG,Female,62,51,No,FTTB,Yes,Yes,2,1804.5,2586484,18834201.0,25112269.0,80827.625,107770.16666666667,SSH,No
878,7945-HLKEA,Female,53,60,Yes,FTTB,No,No,2,1942.5,2907082,21168725.0,28224967.0,90846.3125,121128.41666666667,MAIL_IMAPS,No
879,9342-VNIMQ,Male,29,33,Yes,FTTB,No,No,0,1639.5,2938032,21394096.0,28525462.0,91813.5,122418.0,WebDAV,No
880,9851-KIELU,Male,29,10,Yes,DSL,Yes,Yes,2,3303.0,1762820,12836463.0,17115285.0,55088.125,73450.83333333333,NFS,Yes
881,3523-BRGUW,Male,27,26,Yes,DOCSIS,No,No,2,579.0,2596228,18905155.0,25206874.0,81132.125,108176.16666666667,OFFICE_365,No
882,3908-BLSYF,Female,28,6,Yes,DSL,No,Yes,0,2517.0,1398511,10183646.0,13578195.0,43703.46875,58271.291666666664,WebDAV,Yes
883,3199-NPKCN,Female,46,67,Yes,DSL,Yes,Yes,1,3337.5,2710368,19736297.0,26315063.0,84699.0,112932.0,TWITTER,No
884,5170-PTRKA,Female,35,49,No,FTTB,No,No,2,1074.0,2509248,18271786.0,24362382.0,78414.0,104552.0,OFFICE_365,No
885,4661-NJEUX,Male,54,1,Yes,DOCSIS,No,No,1,601.5,1956995,14250402.0,19000537.0,61156.09375,81541.45833333333,GOOGLE,No
886,2123-AGEEN,Female,41,7,Yes,DSL,Yes,No,2,2530.5,2360328,17187383.0,22916512.0,73760.25,98347.0,HTTP,No
887,1258-YMZNM,Female,38,27,Yes,DSL,Yes,Yes,2,3315.0,2808559,20451302.0,27268403.0,87767.46875,117023.29166666667,TelegramChat,No
888,0048-LUMLS,Male,44,37,Yes,DSL,Yes,Yes,2,2736.0,3206321,23347717.0,31130289.0,100197.53125,133596.70833333334,TWITCH,No
889,7549-MYGPK,Female,43,63,Yes,DSL,Yes,No,1,3016.5,1909448,13904176.0,18538901.0,59670.25,79560.33333333333,HTTP,Yes
890,5898-IGSLP,Male,34,31,Yes,DSL,No,No,2,2679.0,2052268,14944159.0,19925546.0,64133.375,85511.16666666667,WebDAV,No
891,3804-RVTGV,Male,39,50,Yes,DSL,Yes,Yes,1,3115.5,1945756,14168562.0,18891417.0,60804.875,81073.16666666667,HTTP,Yes
892,6259-WJQLC,Male,27,32,Yes,DSL,No,No,2,2433.0,2502076,18219561.0,24292749.0,78189.875,104253.16666666667,ORACLE,No
893,9227-LUNBG,Female,37,1,No,FTTB,No,No,2,738.0,1339855,9756526.0,13008702.0,41870.46875,55827.291666666664,TelegramChat,Yes
894,7997-EASSD,Female,54,63,Yes,DSL,No,No,2,2436.0,2687637,19570775.0,26094367.0,83988.65625,111984.875,GOOGLE_MAPS,No
895,0730-KOAVE,Male,26,30,Yes,DSL,No,Yes,0,2829.0,3080965,22434902.0,29913203.0,96280.15625,128373.54166666667,GOOGLE_MAPS,No
896,8975-SKGRX,Male,50,71,Yes,DSL,Yes,Yes,0,3483.0,2205268,16058271.0,21411029.0,68914.625,91886.16666666667,GOOGLE,No
897,0678-RLHVP,Female,63,53,Yes,DSL,Yes,Yes,0,3166.5,3143349,22889168.0,30518892.0,98229.65625,130972.875,GOOGLE_MAPS,No
898,4315-MURBD,Female,61,12,Yes,DSL,Yes,Yes,1,2967.0,1314224,9569887.0,12759849.0,41069.5,54759.333333333336,IP_ICMP,Yes
899,2267-FPIMA,Male,26,50,Yes,DSL,No,Yes,2,2832.0,2573428,18739130.0,24985508.0,80419.625,107226.16666666667,VIBER,No
900,1051-GEJLJ,Female,36,2,Yes,DOCSIS,No,No,0,585.0,2030734,14787353.0,19716472.0,63460.4375,84613.91666666667,FTP_DATA,No
901,9734-YWGEX,Female,22,9,Yes,DSL,Yes,Yes,2,2949.0,1667943,12145590.0,16194120.0,52123.21875,69497.625,POP3,Yes
902,2719-BDAQO,Male,25,17,Yes,DSL,Yes,Yes,2,2815.5,1644411,11974235.0,15965647.0,51387.84375,68517.125,MAIL_IMAPS,Yes
903,5285-MVEHD,Female,54,56,Yes,DSL,Yes,Yes,2,3168.0,2560739,18646732.0,24862310.0,80023.09375,106697.45833333333,TWITCH,No
904,0379-DJQHR,Male,47,67,Yes,FTTB,Yes,Yes,2,2440.5,2752649,20044178.0,26725571.0,86020.28125,114693.70833333333,FTP,No
905,0781-LKXBR,Male,27,9,Yes,DSL,Yes,Yes,0,3015.0,1719058,12517798.0,16690398.0,53720.5625,71627.41666666667,ORACLE,Yes
906,5543-QDCRY,Male,44,4,Yes,FTTB,Yes,No,1,1692.0,2314719,16855269.0,22473693.0,72334.96875,96446.625,TWITTER,No
907,0297-RBCSG,Male,30,19,Yes,FTTB,No,Yes,2,1960.5,1970473,14348546.0,19131395.0,61577.28125,82103.04166666667,MSN,No
908,4694-PHWFW,Female,62,8,Yes,DOCSIS,No,No,0,598.5,2219361,16160893.0,21547858.0,69355.03125,92473.375,ORACLE,No
909,0835-JKADZ,Female,48,71,Yes,DSL,Yes,Yes,0,3337.5,2275235,16567755.0,22090341.0,71101.09375,94801.45833333333,HTTP,No
910,1907-UBQFC,Male,61,10,Yes,DSL,No,No,1,2185.5,902445,6571403.0,8761872.0,28201.40625,37601.875,GOOGLE,Yes
911,7508-SMHXL,Female,25,15,Yes,DSL,Yes,No,1,2670.0,2878390,20959796.0,27946395.0,89949.6875,119932.91666666667,HTTP,No
912,3865-YIOTT,Male,45,72,Yes,DSL,Yes,Yes,0,3183.0,2486373,18105215.0,24140288.0,77699.15625,103598.875,IMAP,No
913,5993-BQHEA,Male,29,12,Yes,DOCSIS,No,No,1,601.5,2022189,14725130.0,19633508.0,63193.40625,84257.875,HTTP,No
914,6024-RUGGH,Male,28,72,Yes,DOCSIS,No,No,0,756.0,2328030,16952197.0,22602929.0,72750.9375,97001.25,APPLE_ICLOUD,No
915,6513-EECDB,Male,18,1,Yes,DSL,No,No,2,2206.5,1022407,7444940.0,9926587.0,31950.21875,42600.291666666664,TOR,Yes
916,3956-CJUST,Female,58,23,Yes,DSL,No,No,0,2262.0,3067073,22333744.0,29778325.0,95846.03125,127794.70833333333,HTTP,No
917,4079-WWQQQ,Male,49,72,No,FTTB,Yes,Yes,2,1966.5,2529760,18421150.0,24561534.0,79055.0,105406.66666666667,UPNP,No
918,6103-BOCOU,Female,42,26,Yes,DSL,No,No,1,2421.0,3130259,22793850.0,30391801.0,97820.59375,130427.45833333333,OFFICE_365,No
919,5149-TGWDZ,Female,28,21,Yes,DSL,Yes,Yes,1,3136.5,2378863,17322351.0,23096469.0,74339.46875,99119.29166666667,APPLE,No
920,7471-WNSUF,Male,34,60,Yes,DOCSIS,No,No,2,724.5,2376753,17306987.0,23075983.0,74273.53125,99031.375,OFFICE_365,No
921,8942-DBMHZ,Male,64,12,Yes,DOCSIS,No,No,1,613.5,2778954,20235725.0,26980967.0,86842.3125,115789.75,TelegramChat,No
922,4301-VVZKA,Male,64,16,Yes,DSL,No,No,2,2262.0,3187377,23209771.0,30946361.0,99605.53125,132807.375,MICROSOFT,No
923,9199-PWQVC,Female,56,63,Yes,FTTB,Yes,Yes,1,2391.0,2553381,18593153.0,24790871.0,79793.15625,106390.875,SSL,No
924,4824-GUCBY,Female,34,22,Yes,DSL,No,No,1,2451.0,2152226,15672031.0,20896042.0,67257.0625,89676.08333333333,WebDAV,No
925,5393-HJZSM,Female,22,32,Yes,FTTB,No,Yes,0,2289.0,2891630,21056207.0,28074943.0,90363.4375,120484.58333333333,TWITCH,No
926,7074-IEVOJ,Female,42,3,Yes,DSL,No,No,0,2382.0,1189584,8662286.0,11549715.0,37174.5,49566.0,CONTENT_FLASH,Yes
927,9625-QSTYE,Female,29,13,Yes,DSL,No,No,0,2434.5,1243642,9055924.0,12074566.0,38863.8125,51818.416666666664,YANDEX,Yes
928,0862-PRCBS,Female,64,68,Yes,DSL,Yes,Yes,1,3112.5,2440991,17774754.0,23699672.0,76280.96875,101707.95833333333,BitTorrent,No
929,8812-ZRHFP,Female,41,30,Yes,DSL,No,Yes,2,2593.5,2736833,19929009.0,26572013.0,85526.03125,114034.70833333333,MS_ONE_DRIVE,No
930,5146-CBVOE,Female,48,16,Yes,DSL,No,No,1,2253.0,2433107,17717344.0,23623126.0,76034.59375,101379.45833333333,TelegramChat,No
931,0454-OKRCT,Male,51,33,Yes,DSL,No,No,2,2418.0,1987057,14469307.0,19292410.0,62095.53125,82794.04166666667,MSN,No
932,5787-KXGIY,Male,43,72,Yes,DOCSIS,No,No,2,579.0,2868050,20884502.0,27846004.0,89626.5625,119502.08333333333,MSN,No
933,4750-ZRXIU,Female,53,4,Yes,DSL,No,Yes,2,2538.0,669317,4873817.0,6498424.0,20916.15625,27888.208333333332,MQTT,Yes
934,4198-VFOEA,Female,57,12,No,FTTB,No,No,2,1008.0,2636451,19198050.0,25597400.0,82389.09375,109852.125,TelegramChat,No
935,6630-UJZMY,Female,60,4,Yes,DSL,Yes,No,0,2497.5,2630288,19153172.0,25537564.0,82196.5,109595.33333333333,WebDAV,No
936,5709-LVOEQ,Female,54,0,Yes,FTTB,Yes,Yes,2,2425.5,1958800,14263546.0,19018062.0,61212.5,81616.66666666667,MS_ONE_DRIVE,No
937,6400-BWQKW,Female,26,6,Yes,DSL,No,No,2,2371.5,1911114,13916307.0,18555077.0,59722.3125,79629.75,TEAMVIEWER,Yes
938,2692-AQCPF,Female,60,65,Yes,DSL,Yes,Yes,0,3241.5,2756965,20075606.0,26767475.0,86155.15625,114873.54166666667,HTTP,No
939,0347-UBKUZ,Female,26,15,Yes,DOCSIS,No,No,0,597.0,2814877,20497308.0,27329745.0,87964.90625,117286.54166666667,HTTP,No
940,0835-DUUIQ,Female,44,24,Yes,DOCSIS,No,No,2,631.5,2497930,18189371.0,24252495.0,78060.3125,104080.41666666667,BitTorrent,No
941,0811-GSDTP,Female,38,13,No,FTTB,No,No,1,904.5,2764670,20131712.0,26842283.0,86395.9375,115194.58333333333,SMTP,No
942,7567-ECMCM,Male,59,24,Yes,DSL,No,Yes,2,2395.5,2339577,17036279.0,22715040.0,73111.78125,97482.375,GOOGLE,No
943,6115-ZTBFQ,Female,44,72,No,FTTB,Yes,Yes,1,1965.0,1962005,14286884.0,19049179.0,61312.65625,81750.20833333333,SSL_NO_CERT,No
944,6353-BRMMA,Female,56,54,Yes,DSL,Yes,Yes,1,3123.0,2122982,15459083.0,20612111.0,66343.1875,88457.58333333333,INSTAGRAM,No
945,6680-WKXRZ,Female,54,3,Yes,DSL,No,No,1,2232.0,1663050,12109960.0,16146614.0,51970.3125,69293.75,YOUTUBE,Yes
946,6231-WFGFH,Male,32,4,Yes,DOCSIS,No,No,2,615.0,2001576,14575031.0,19433376.0,62549.25,83399.0,APPLE_ITUNES,No
947,9904-EHEVJ,Female,19,32,Yes,DSL,Yes,No,2,2740.5,2258872,16448603.0,21931472.0,70589.75,94119.66666666667,HTTP,No
948,7028-DVOIQ,Male,35,35,Yes,DSL,Yes,Yes,0,2971.5,1766624,12864163.0,17152218.0,55207.0,73609.33333333333,HTTP_PROXY,Yes
949,6169-PPETC,Male,35,35,Yes,DOCSIS,No,No,2,615.0,1992554,14509335.0,19345781.0,62267.3125,83023.08333333333,TEAMVIEWER,No
950,4208-UFFGW,Male,40,2,Yes,FTTB,No,No,2,1348.5,1313058,9561396.0,12748529.0,41033.0625,54710.75,APPLE_ICLOUD,Yes
951,8584-KMVXD,Female,60,8,Yes,DSL,No,No,1,2268.0,2815952,20505136.0,27340182.0,87998.5,117331.33333333333,SKYPE,No
952,8467-WYNSR,Male,57,22,Yes,FTTB,No,No,0,1653.0,2256714,16432889.0,21910520.0,70522.3125,94029.75,HTTP,No
953,0851-DFJKB,Female,44,15,Yes,FTTB,No,No,0,1768.5,2573062,18736465.0,24981954.0,80408.1875,107210.91666666667,FTP_DATA,No
954,5382-SOYZL,Male,45,22,Yes,DSL,Yes,Yes,1,2853.0,2126543,15485013.0,20646685.0,66454.46875,88605.95833333333,INSTAGRAM,No
955,9448-REEVD,Male,34,1,Yes,FTTB,No,No,1,1341.0,1226843,8933598.0,11911464.0,38338.84375,51118.458333333336,VIBER,Yes
956,3261-CQXOL,Female,42,71,Yes,DOCSIS,No,No,2,763.5,2411977,17563480.0,23417974.0,75374.28125,100499.04166666667,MICROSOFT,No
957,8388-FYNPZ,Male,40,4,Yes,FTTB,No,No,2,1702.5,2083711,15173120.0,20230827.0,65115.96875,86821.29166666667,YANDEX,No
958,4002-BQWPQ,Male,36,25,Yes,FTTB,No,Yes,2,2452.5,2220338,16168007.0,21557344.0,69385.5625,92514.08333333333,GOOGLE_MAPS,No
959,5651-YLPRD,Female,42,32,Yes,DSL,Yes,No,0,2583.0,2208181,16079483.0,21439311.0,69005.65625,92007.54166666667,SPOTIFY,No
960,2826-DXLQO,Male,61,7,No,FTTB,No,No,0,894.0,2966724,21603024.0,28804033.0,92710.125,123613.5,SSL_NO_CERT,No
961,4378-BZYFP,Male,59,17,Yes,DOCSIS,No,No,1,615.0,2343426,17064307.0,22752410.0,73232.0625,97642.75,NetBIOS,No
962,9489-UTFKA,Male,58,8,Yes,FTTB,Yes,No,0,1827.0,2662665,19388934.0,25851913.0,83208.28125,110944.375,APPLE_ITUNES,No
963,4849-PYRLQ,Female,56,56,Yes,FTTB,No,Yes,2,2197.5,2016822,14686049.0,19581399.0,63025.6875,84034.25,HTTP,No
964,9117-SHLZX,Male,25,1,Yes,FTTB,No,No,0,1371.0,1371025,9983499.0,13311333.0,42844.53125,57126.041666666664,GOOGLE_MAPS,Yes
965,9889-TMAHG,Male,44,8,Yes,DSL,Yes,Yes,0,3009.0,1650390,12017773.0,16023698.0,51574.6875,68766.25,TOR,Yes
966,4541-RMRLG,Male,40,7,Yes,DOCSIS,No,No,0,577.5,942305,6861655.0,9148874.0,29447.03125,39262.708333333336,SKYPE,Yes
967,7764-BDPEE,Male,61,3,Yes,DOCSIS,No,No,2,625.5,2263502,16482318.0,21976425.0,70734.4375,94312.58333333333,WebDAV,No
968,3429-IFLEM,Female,35,71,Yes,FTTB,Yes,No,0,2320.5,3066471,22329360.0,29772481.0,95827.21875,127769.625,GMAIL,No
969,3158-MOERK,Female,63,2,Yes,DSL,Yes,Yes,0,2880.0,1488108,10836071.0,14448096.0,46503.375,62004.5,WebDAV,Yes
970,7294-TMAOP,Female,54,1,Yes,DSL,Yes,Yes,2,2716.5,1742989,12692058.0,16922745.0,54468.40625,72624.54166666667,YANDEX,Yes
971,5002-GCQFH,Male,37,49,Yes,DSL,Yes,No,2,2815.5,2097191,15271278.0,20361705.0,65537.21875,87382.95833333333,YOUTUBE,No
972,0556-FJEGU,Male,29,58,Yes,FTTB,Yes,No,2,2103.0,2375995,17301467.0,23068623.0,74249.84375,98999.79166666667,RDP,No
973,8919-FYFQZ,Male,20,44,No,FTTB,No,No,1,910.5,1602666,11670257.0,15560344.0,50083.3125,66777.75,DNS,Yes
974,0604-THJFP,Female,29,59,Yes,FTTB,Yes,Yes,0,2278.5,2060533,15004343.0,20005791.0,64391.65625,85855.54166666667,SSH,No
975,2834-JRTUA,Male,34,71,Yes,DSL,Yes,Yes,2,3241.5,1906400,13881981.0,18509308.0,59575.0,79433.33333333333,TEAMVIEWER,Yes
976,5875-YPQFJ,Male,33,1,Yes,DSL,No,No,1,2097.0,1372270,9992565.0,13323420.0,42883.4375,57177.916666666664,HTTP_PROXY,Yes
977,5879-SESNB,Female,33,11,Yes,DSL,No,No,0,2257.5,2415002,17585507.0,23447344.0,75468.8125,100625.08333333333,OFFICE_365,No
978,6646-QVXLR,Male,52,62,Yes,DSL,Yes,Yes,0,3112.5,671696,4891141.0,6521521.0,20990.5,27987.333333333332,GOOGLE_MAPS,Yes
979,6461-PPAXN,Female,31,35,Yes,FTTB,No,No,1,1648.5,2899048,21110223.0,28146964.0,90595.25,120793.66666666667,VIBER,No
980,3318-ISQFQ,Female,30,20,Yes,DOCSIS,No,No,2,585.0,2796558,20363913.0,27151885.0,87392.4375,116523.25,STARCRAFT,No
981,1106-HRLKZ,Male,24,40,Yes,DOCSIS,No,No,0,588.0,2448216,17827364.0,23769820.0,76506.75,102009.0,TOR,No
982,2483-XSSMZ,Female,57,39,Yes,FTTB,No,No,0,1435.5,2188968,15939578.0,21252771.0,68405.25,91207.0,SSL_NO_CERT,No
983,8603-IJWDN,Male,62,1,Yes,DSL,No,Yes,0,2598.0,1908372,13896340.0,18528454.0,59636.625,79515.5,TWITCH,Yes
984,8165-ZJRNM,Female,63,72,Yes,DOCSIS,No,No,2,712.5,2659441,19365458.0,25820611.0,83107.53125,110810.04166666667,CONTENT_FLASH,No
985,9369-XFEHK,Female,46,33,Yes,DSL,No,No,2,2418.0,1948110,14185704.0,18914272.0,60878.4375,81171.25,APPLE_ICLOUD,Yes
986,2604-XVDAM,Female,54,12,Yes,FTTB,No,No,1,1314.0,2258880,16448662.0,21931550.0,70590.0,94120.0,HTTP,No
987,3717-OFRTN,Male,40,1,Yes,DOCSIS,No,No,2,592.5,2537853,18480081.0,24640109.0,79307.90625,105743.875,VIBER,No
988,9046-JBFWA,Male,32,27,Yes,DOCSIS,No,No,2,574.5,3080029,22428086.0,29904116.0,96250.90625,128334.54166666667,FTP_DATA,No
989,3280-NMUVX,Male,19,34,Yes,DOCSIS,No,No,2,588.0,3191058,23236575.0,30982100.0,99720.5625,132960.75,INSTAGRAM,No
990,1206-EHBDD,Female,25,56,Yes,DSL,No,No,2,2409.0,2704611,19694376.0,26259168.0,84519.09375,112692.125,MSN,No
991,8361-LBRDI,Female,34,58,Yes,DOCSIS,No,No,0,730.5,2173501,15826951.0,21102602.0,67921.90625,90562.54166666667,SMTP,No
992,4883-KCPZJ,Female,56,22,Yes,DOCSIS,No,No,0,757.5,3039000,22129322.0,29505764.0,94968.75,126625.0,HTTP,No
993,9108-EQPNQ,Female,20,10,Yes,DOCSIS,No,No,0,783.0,2041013,14862203.0,19816271.0,63781.65625,85042.20833333333,NFS,No
994,7277-KAMWT,Male,23,13,Yes,DOCSIS,No,No,0,600.0,3118875,22710954.0,30281273.0,97464.84375,129953.125,SPOTIFY,No
995,3842-IYKUE,Female,27,35,Yes,DSL,No,No,0,2559.0,818734,5961839.0,7949119.0,25585.4375,34113.916666666664,HTTP,Yes
996,6641-XRPSU,Female,52,34,Yes,DSL,No,No,2,2100.0,708336,5157945.0,6877260.0,22135.5,29514.0,NFS,Yes
997,1374-DMZUI,Female,50,4,Yes,DSL,Yes,Yes,1,2829.0,1361421,9913565.0,13218087.0,42544.40625,56725.875,INSTAGRAM,Yes
998,2545-LXYVJ,Male,19,72,Yes,DOCSIS,No,No,1,621.0,2820915,20541276.0,27388368.0,88153.59375,117538.125,DNS,No
999,3234-VKACU,Male,41,2,Yes,FTTB,Yes,Yes,2,2109.0,2271347,16539444.0,22052592.0,70979.59375,94639.45833333333,SMTP,No
1000,8357-EQXFO,Female,59,7,Yes,DSL,Yes,Yes,0,2860.5,1905494,13875383.0,18500512.0,59546.6875,79395.58333333333,OPENVPN,Yes
1001,1989-PRJHP,Male,18,27,Yes,DSL,No,No,0,2265.0,736999,5366662.0,7155551.0,23031.21875,30708.291666666668,SKYPE,Yes
1002,8120-JDCAM,Male,35,4,Yes,DSL,No,No,2,2086.5,2668010,19427855.0,25903808.0,83375.3125,111167.08333333333,SSL,No
1003,8917-FAEMR,Female,30,37,Yes,DOCSIS,No,No,1,595.5,3188315,23216601.0,30955468.0,99634.84375,132846.45833333334,FACEBOOK,No
1004,7047-YXDMZ,Male,38,21,Yes,DOCSIS,No,No,0,600.0,3051326,22219077.0,29625437.0,95353.9375,127138.58333333333,SMTP,No
1005,2858-EIMXH,Female,23,53,Yes,DSL,Yes,Yes,0,2875.5,3031876,22077447.0,29436596.0,94746.125,126328.16666666667,RDP,No
1006,9524-EGPJC,Female,41,18,Yes,DSL,No,Yes,2,2703.0,843701,6143643.0,8191524.0,26365.65625,35154.208333333336,NTP,Yes
1007,6993-OHLXR,Female,58,2,Yes,DSL,No,No,2,2068.5,1879456,13685780.0,18247708.0,58733.0,78310.66666666667,FTP_DATA,Yes
1008,8818-XYFCQ,Male,55,32,Yes,DSL,Yes,Yes,2,2986.5,1477291,10757304.0,14343073.0,46165.34375,61553.791666666664,VIBER,Yes
1009,6419-ZTTLE,Male,55,23,Yes,DOCSIS,No,No,0,622.5,2447419,17821561.0,23762082.0,76481.84375,101975.79166666667,APPLE_ITUNES,No
1010,0929-HYQEW,Male,45,3,Yes,FTTB,No,No,1,1504.5,2750326,20027262.0,26703017.0,85947.6875,114596.91666666667,GOOGLE_MAPS,No
1011,6614-YOLAC,Female,36,71,No,FTTB,Yes,Yes,1,1759.5,2131228,15519128.0,20692172.0,66600.875,88801.16666666667,APPLE_ITUNES,No
1012,7426-RHZGU,Male,21,9,Yes,DSL,Yes,Yes,0,2877.0,2177748,15857876.0,21143836.0,68054.625,90739.5,HTTP_PROXY,No
1013,4065-JJAVA,Female,53,1,Yes,FTTB,No,No,1,1485.0,2601868,18946224.0,25261633.0,81308.375,108411.16666666667,YANDEX,No
1014,4695-VADHF,Male,27,18,Yes,FTTB,No,Yes,0,1723.5,1188033,8650992.0,11534656.0,37126.03125,49501.375,OFFICE_365,Yes
1015,3863-IUBJR,Male,53,12,Yes,FTTB,No,Yes,1,1609.5,784606,5713326.0,7617769.0,24518.9375,32691.916666666668,TEAMVIEWER,Yes
1016,7649-SIJJF,Male,45,71,Yes,FTTB,No,Yes,2,2403.0,2564083,18671082.0,24894777.0,80127.59375,106836.79166666667,GOOGLE_MAPS,No
1017,9361-YNQWJ,Female,58,64,Yes,DOCSIS,No,No,0,732.0,2944340,21440029.0,28586706.0,92010.625,122680.83333333333,GOOGLE_MAPS,No
1018,3748-FVMZZ,Male,30,4,No,FTTB,No,Yes,2,1201.5,2652907,19317879.0,25757172.0,82903.34375,110537.79166666667,HTTP,No
