,customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packetss,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Most_usable_protocol,Churn
1351,7266-GSSJX,Male,36,11,Yes,DOCSIS,No,No,0,613.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1352,7722-VJRQD,Male,45,72,No,FTTB,Yes,Yes,1,1828.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1353,7073-QETQY,Male,60,66,Yes,DOCSIS,No,No,0,610.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,BitTorrent,No
1354,9415-DPEWS,Female,59,18,Yes,DSL,Yes,No,1,2650.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,CONTENT_FLASH,Yes
1355,5624-RYAMH,Female,24,9,Yes,DOCSIS,No,No,2,585.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITTER,No
1356,0196-JTUQI,Female,63,9,Yes,DSL,No,No,0,2256.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP_PROXY,No
1357,7130-YXBRO,Male,56,48,Yes,DSL,Yes,Yes,0,3343.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NFS,No
1358,9272-LSVYH,Male,33,10,Yes,DSL,No,No,1,2104.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MICROSOFT,No
1359,7943-RQCHR,Female,43,9,Yes,DSL,Yes,Yes,2,2842.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SKYPE,Yes
1360,3793-MMFUH,Female,44,13,Yes,DSL,Yes,Yes,0,2851.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WIKIPEDIA,Yes
1361,3249-ZPQRG,Male,54,4,Yes,DSL,No,No,2,2353.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SPOTIFY,Yes
1362,2568-BRGYX,Male,20,4,Yes,DSL,No,No,0,2106.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITCH,Yes
1363,3084-DOWLE,Female,22,72,Yes,FTTB,Yes,Yes,2,2760.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WIKIPEDIA,No
1364,1084-MNSMJ,Female,31,51,Yes,FTTB,Yes,Yes,1,2565.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WebDAV,No
1365,7721-JXEAW,Male,49,59,No,FTTB,No,Yes,1,1231.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,IMAP,Yes
1366,7249-WBIYX,Male,38,10,Yes,DSL,Yes,No,0,2568.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GOOGLE,Yes
1367,4238-HFHSN,Male,53,61,Yes,DSL,No,No,2,2464.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SKYPE,No
1368,6250-CGGUN,Male,18,54,Yes,DSL,No,No,1,2532.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SMTP,No
1369,5478-JJVZK,Female,32,33,Yes,FTTB,No,No,0,1827.0,3463231.2,25218479.0,37827719.0,36075.325,54112.9875,NFS,No
1370,7596-IIWYC,Female,33,27,Yes,DOCSIS,No,No,1,607.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WIKIPEDIA,No
1371,6567-HOOPW,Female,35,1,Yes,DSL,Yes,No,0,2376.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,INSTAGRAM,Yes
1372,9793-WECQC,Male,46,23,Yes,DSL,Yes,Yes,2,2859.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TOR,No
1373,4291-HPAXL,Male,34,1,Yes,DOCSIS,No,No,2,595.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1374,8999-YPYBV,Male,56,45,Yes,FTTB,Yes,Yes,1,2530.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1375,1839-FBNFR,Female,29,39,Yes,DOCSIS,No,No,2,595.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,IMAP,No
1376,3164-AALRN,Male,54,5,Yes,FTTB,Yes,Yes,2,2100.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,POP3,Yes
1377,3071-MVJCD,Male,23,72,Yes,FTTB,Yes,No,0,2469.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1378,1697-BCSHV,Female,29,58,Yes,FTTB,Yes,No,2,2004.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MQTT,No
1379,0562-KBDVM,Female,62,70,No,FTTB,No,No,2,1338.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GOOGLE_MAPS,No
1380,1131-SUEKT,Male,56,61,Yes,DSL,Yes,Yes,0,2953.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1381,3717-OEAUQ,Male,31,2,Yes,DSL,No,No,2,2121.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SSH,No
1382,4538-WNTMJ,Female,37,46,Yes,DOCSIS,No,No,0,748.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,APPLE_ITUNES,No
1383,3334-CTHOL,Female,37,1,Yes,FTTB,No,No,2,1498.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TOR,Yes
1384,4704-ERYFC,Female,53,22,Yes,DSL,No,No,2,2077.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,Yes
1385,9432-RUVSL,Female,35,48,Yes,DSL,Yes,Yes,2,3075.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,IMAP,No
1386,8060-HIWJJ,Male,42,64,Yes,FTTB,Yes,Yes,1,2596.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SPOTIFY,No
1387,7684-XSZIY,Male,56,72,Yes,DOCSIS,No,No,1,729.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITTER,No
1388,9089-UOWJG,Female,53,12,Yes,FTTB,Yes,No,0,1750.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,FACEBOOK,No
1389,8621-MNIHH,Female,27,34,Yes,DSL,No,Yes,0,2827.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NFS,Yes
1390,8039-ACLPL,Female,30,72,Yes,FTTB,No,Yes,2,2062.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,RDP,No
1391,9885-AIBVB,Male,40,29,Yes,DSL,No,No,0,2574.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1392,1934-MKPXS,Male,44,33,Yes,DOCSIS,No,No,0,603.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,DNS,No
1393,2592-YKDIF,Female,46,1,Yes,DOCSIS,No,No,1,610.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NFS,No
1394,2272-JKMSI,Female,34,62,Yes,DSL,Yes,Yes,2,3324.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MICROSOFT,No
1395,0471-LVHGK,Male,52,41,Yes,FTTB,Yes,Yes,2,2190.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SPOTIFY,Yes
1396,9518-RWHZL,Female,61,64,Yes,DSL,Yes,Yes,1,3001.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,UPNP,Yes
1397,8714-CTZJW,Female,45,4,Yes,DSL,No,Yes,2,2485.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MQTT,No
1398,3569-EDBPQ,Female,54,24,Yes,DSL,No,No,2,2530.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,RDP,No
1399,3131-NWVFJ,Female,34,14,Yes,DOCSIS,No,No,0,586.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YOUTUBE,No
1400,7521-YXVZY,Male,31,3,Yes,DOCSIS,No,No,0,598.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1401,5419-CONWX,Female,50,4,Yes,DSL,Yes,Yes,0,2994.0,3990156.0,29055429.0,43583143.0,41564.125,62346.1875,TOR,Yes
1402,6240-EURKS,Female,51,18,No,FTTB,No,Yes,2,1050.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,POP3,Yes
1403,2373-NTKOD,Male,33,8,Yes,FTTB,Yes,Yes,2,1987.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NETFLIX,No
1404,1970-KKFWL,Female,27,35,Yes,DOCSIS,No,No,0,699.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MSN,No
1405,6960-HVYXR,Female,28,1,Yes,DSL,No,No,2,2280.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,Yes
1406,9337-SRRNI,Male,26,66,Yes,DOCSIS,No,No,2,759.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SMTP,No
1407,0895-UADGO,Male,59,8,No,FTTB,No,Yes,0,1336.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,OPENVPN,No
1408,5678-VFNEQ,Female,22,71,Yes,DSL,Yes,Yes,2,3123.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WebDAV,No
1409,5977-CKHON,Female,56,43,Yes,DSL,No,Yes,0,2776.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1410,7024-OHCCK,Female,25,2,Yes,DSL,Yes,Yes,2,2815.5,330511.5,2406711.0,3610066.0,3442.828125,5164.2421875,MSSQL,Yes
1411,2692-BUCFV,Male,35,29,Yes,DSL,Yes,Yes,0,3043.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GOOGLE,No
1412,7861-UVUFT,Female,45,15,Yes,DSL,Yes,No,2,2529.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,CONTENT_FLASH,Yes
1413,1830-GGFNM,Male,35,65,Yes,DSL,No,No,1,2836.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SKYPE,No
1414,5302-BDJNT,Male,20,35,Yes,DSL,Yes,No,1,2865.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1415,5223-UZAVK,Male,33,64,Yes,DSL,Yes,Yes,2,3009.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GOOGLE,No
1416,4859-ZSRDZ,Female,44,58,No,FTTB,Yes,Yes,2,1665.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WebDAV,No
1417,5651-WYIPH,Female,25,18,Yes,FTTB,No,No,2,1495.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,UPNP,No
1418,9350-VLHMB,Male,51,67,Yes,DSL,No,Yes,0,2686.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,UPNP,No
1419,3498-LZGQZ,Male,57,63,Yes,DOCSIS,No,No,1,574.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1420,8785-CJSHH,Female,58,60,Yes,DSL,Yes,Yes,2,2994.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TOR,No
1421,5357-TZHPP,Male,31,9,Yes,DSL,No,Yes,1,2532.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,RDP,Yes
1422,3870-SPZSI,Female,63,70,Yes,DSL,Yes,Yes,2,3391.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1423,0680-DFNNY,Male,43,15,Yes,DSL,Yes,Yes,1,3033.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,IP_ICMP,Yes
1424,7560-QRBXH,Female,42,48,Yes,DOCSIS,No,No,2,598.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITTER,No
1425,7077-XJMET,Male,63,12,Yes,FTTB,Yes,Yes,0,2224.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TEAMVIEWER,No
1426,8752-GHJFU,Male,44,71,Yes,DSL,No,No,1,2760.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,IP_ICMP,No
1427,6896-SRVYQ,Male,36,44,Yes,DSL,No,No,0,2215.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,IMAP,No
1428,7767-UXAGJ,Male,29,1,Yes,FTTB,No,No,0,1513.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SKYPE,Yes
1429,4652-ODEVH,Male,59,45,Yes,DOCSIS,No,No,1,733.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITCH,No
1430,6510-UPNKS,Female,33,23,Yes,DOCSIS,No,No,0,744.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1431,6718-BDGHG,Female,56,43,Yes,FTTB,Yes,No,1,1945.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITTER,No
1432,9046-DQMTP,Male,46,35,Yes,DOCSIS,No,No,2,622.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1433,6439-LAJXL,Male,46,9,Yes,FTTB,Yes,No,0,2068.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1434,1571-SAVHK,Male,44,12,Yes,DSL,Yes,Yes,1,2998.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TOR,Yes
1435,9052-VKDUW,Female,49,65,Yes,DSL,Yes,Yes,2,3282.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MSSQL,No
1436,9546-CQJSU,Female,40,2,Yes,DSL,Yes,No,1,2742.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,Yes
1437,1666-JZPZT,Male,57,27,Yes,FTTB,No,No,0,1470.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,FACEBOOK,No
1438,5777-KJIRB,Female,49,40,Yes,FTTB,No,No,2,1507.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WHATSAPP,No
1439,0506-LVNGN,Female,63,5,Yes,DSL,No,No,0,2266.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SSH,Yes
1440,7677-SJJJK,Male,27,8,Yes,DOCSIS,No,No,0,597.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,POP3,No
1441,2480-EJWYP,Female,37,58,Yes,DSL,Yes,Yes,2,2934.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1442,3253-HKOKL,Female,49,52,Yes,DSL,Yes,Yes,2,3009.0,45127.2,328606.0,492909.0,470.075,705.1125,TelegramChat,No
1443,7055-HNEOJ,Male,57,3,Yes,FTTB,No,No,0,1674.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NetBIOS,No
1444,5514-YQENT,Male,41,41,Yes,DSL,Yes,Yes,0,3334.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,VIBER,No
1445,3211-AAPKX,Male,39,20,Yes,DSL,Yes,Yes,2,2956.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1446,8445-DNBAE,Male,49,1,Yes,FTTB,No,No,2,1501.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,UPNP,No
1447,2951-QOQTK,Male,51,4,Yes,DSL,No,No,0,2424.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,INSTAGRAM,Yes
1448,2958-NHPPS,Male,62,23,Yes,DOCSIS,No,No,2,625.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,APPLE_ITUNES,No
1449,6806-YDEUL,Female,39,6,Yes,DOCSIS,No,No,2,585.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MICROSOFT,No
1450,1735-XMJVH,Male,31,8,Yes,DOCSIS,No,No,0,580.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,RDP,No
1451,6890-PFRQX,Male,62,18,Yes,FTTB,Yes,No,1,2085.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1452,0222-CNVPT,Male,50,52,No,FTTB,Yes,Yes,1,1464.0,107709.0,784313.0,1176469.0,1121.96875,1682.953125,IAX,No
1453,5899-OUVKV,Male,32,31,Yes,DSL,Yes,Yes,1,2835.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WebDAV,No
1454,8681-ICONS,Male,61,29,Yes,DOCSIS,No,No,0,619.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,APPLE_ICLOUD,No
1455,1621-YNCJH,Female,47,36,Yes,DSL,No,Yes,0,3181.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1456,3473-XIIIT,Female,18,16,Yes,DSL,Yes,Yes,2,3000.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,Yes
1457,6362-QHAFM,Male,24,42,Yes,DSL,Yes,Yes,2,3249.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TEAMVIEWER,No
1458,7893-IXHRQ,Male,48,1,Yes,DOCSIS,No,No,0,616.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SKYPE,Yes
1459,3070-BDOQC,Female,42,60,Yes,DSL,Yes,Yes,2,2989.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,FTP_DATA,No
1460,2952-QAYZF,Male,42,5,Yes,DSL,No,No,1,2559.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,Yes
1461,6234-PFPXL,Male,22,22,Yes,DSL,Yes,No,2,2877.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TWITTER,No
1462,9824-QCJPK,Male,37,36,Yes,DOCSIS,No,No,2,600.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1463,4763-PGDPO,Female,48,4,Yes,DSL,No,No,0,2112.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,Yes
1464,4283-IVYCI,Male,45,9,Yes,FTTB,No,Yes,2,1948.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,OFFICE_365,No
1465,1866-OBPNR,Male,40,1,Yes,DSL,No,No,2,2238.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1466,8205-MQUGY,Male,24,12,Yes,FTTB,No,No,1,1476.0,3842452.2,27979883.0,41969824.0,40025.54375,60038.315625,ORACLE,No
1467,8970-ANWXO,Female,20,23,Yes,FTTB,Yes,Yes,1,2212.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,OPENVPN,No
1468,9480-BQJEI,Male,36,62,Yes,DSL,No,Yes,0,2769.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1469,5394-SVGJV,Male,42,37,Yes,DSL,Yes,Yes,0,2964.0,1727528.4,12579477.0,18869216.0,17995.0875,26992.63125,NTP,Yes
1470,6979-TNDEU,Female,33,8,Yes,DOCSIS,No,No,2,576.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,FACEBOOK,No
1471,9777-WJJPR,Male,33,31,Yes,DSL,Yes,No,0,2659.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SSL,No
1472,9283-LZQOH,Male,55,13,Yes,DSL,No,No,0,2232.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NetBIOS,Yes
1473,7079-QRCBC,Female,41,24,Yes,DSL,Yes,Yes,0,2962.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GMAIL,Yes
1474,9495-SKLKD,Male,29,45,Yes,DSL,No,Yes,2,2878.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,RDP,No
1475,6048-UWKAL,Female,46,69,Yes,DSL,Yes,Yes,0,3162.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,APPLE,No
1476,5067-DGXLL,Male,44,2,Yes,DOCSIS,No,No,0,607.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,APPLE_ICLOUD,No
1477,5469-CTCWN,Male,41,61,Yes,DSL,Yes,Yes,2,3180.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WebDAV,Yes
1478,9851-QXEEQ,Male,58,41,Yes,DSL,Yes,Yes,0,3141.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WINDOWS_UPDATE,Yes
1479,6281-FKEWS,Female,41,44,No,FTTB,Yes,Yes,1,1471.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NetBIOS,No
1480,8898-KASCD,Male,37,39,No,FTTB,No,No,2,1066.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WIKIPEDIA,No
1481,9242-TKFSV,Male,32,72,No,FTTB,Yes,Yes,0,1953.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,POP3,No
1482,9290-SHCMB,Female,61,13,Yes,DSL,Yes,Yes,0,2905.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MSSQL,No
1483,0743-HNPFG,Female,40,51,Yes,FTTB,No,Yes,1,2092.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,STARCRAFT,No
1484,2277-BKJKN,Female,20,71,Yes,DSL,Yes,Yes,0,2976.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1485,9809-IMGCQ,Male,19,22,Yes,DSL,Yes,Yes,0,2901.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MSN,Yes
1486,5208-HFSBT,Female,58,2,Yes,FTTB,No,No,2,1651.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SPOTIFY,Yes
1487,5035-PGZXH,Female,28,56,Yes,DSL,Yes,Yes,1,3204.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,BitTorrent,No
1488,8695-WDYEA,Male,42,1,Yes,FTTB,No,No,0,1537.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GOOGLE,No
1489,6543-JXSOO,Female,64,23,Yes,FTTB,No,No,2,1732.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,GOOGLE_MAPS,No
1490,8016-ZMGMO,Female,25,66,Yes,FTTB,Yes,No,2,2125.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MICROSOFT,No
1491,8605-ITULD,Female,32,1,Yes,DOCSIS,No,No,0,586.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MSN,No
1492,3254-YRILK,Male,54,19,Yes,DSL,Yes,No,0,2646.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,DNS,Yes
1493,6416-YJTTB,Male,34,11,Yes,DSL,No,No,2,2385.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1494,2667-WYLWJ,Female,63,8,Yes,DOCSIS,No,No,1,592.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MSN,Yes
1495,4472-VESGY,Female,19,52,Yes,DSL,No,Yes,1,2944.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,CONTENT_FLASH,No
1496,3195-TQDZX,Male,40,3,Yes,DOCSIS,No,No,1,607.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YOUTUBE,No
1497,3128-YOVTD,Female,42,51,Yes,DSL,No,No,0,2374.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NetBIOS,No
1498,0529-ONKER,Male,30,15,Yes,DSL,No,No,1,2269.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NFS,Yes
1499,1728-CXQBE,Male,36,64,Yes,DSL,No,Yes,0,2827.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1500,7041-TXQJH,Female,63,37,No,FTTB,No,Yes,2,1206.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,RDP,No
1501,5014-GSOUQ,Male,27,13,Yes,DOCSIS,No,No,0,598.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WebDAV,No
1502,5724-BIDBU,Male,63,49,Yes,FTTB,No,No,1,1660.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TelegramChat,No
1503,0481-SUMCB,Female,59,45,Yes,DSL,Yes,Yes,1,3064.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MICROSOFT,No
1504,1769-GRUIK,Female,48,18,Yes,DSL,No,No,1,2133.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,WHATSAPP,No
1505,5240-IJOQT,Male,24,1,Yes,DSL,No,No,0,2241.0,419613.3,3055530.0,4583296.0,4370.971875,6556.4578125,APPLE,Yes
1506,8819-WFGGJ,Male,36,68,No,FTTB,Yes,Yes,2,1623.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,YANDEX,No
1507,7427-AUFPY,Male,44,54,Yes,DOCSIS,No,No,0,589.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TOR,No
1508,2811-POVEX,Female,49,23,Yes,DSL,No,Yes,2,2653.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1509,1092-GANHU,Male,49,17,Yes,DSL,No,No,0,2299.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,DNS,Yes
1510,7898-PDWQE,Male,61,71,Yes,FTTB,No,Yes,1,2412.0,221944.8,1616152.0,2424229.0,2311.925,3467.8875,WIKIPEDIA,No
1511,9972-EWRJS,Female,18,67,Yes,DOCSIS,No,No,0,577.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,TOR,No
1512,9314-IJWSQ,Female,29,14,Yes,DSL,Yes,No,2,2544.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,HTTP,No
1513,0661-XEYAN,Female,20,1,No,FTTB,No,No,2,774.0,652580.7,4751947.0,7127921.0,6797.715624999999,10196.5734375,SKYPE,Yes
1514,5799-JRCZO,Female,40,63,Yes,DOCSIS,No,No,0,585.0,3861110.1,28115745.0,42173618.0,40219.896875,60329.8453125,TWITTER,No
1515,1921-KYSAY,Female,51,41,Yes,FTTB,No,Yes,1,2058.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,NFS,No
1516,6198-RTPMF,Female,49,17,Yes,DSL,Yes,Yes,2,2778.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,SKYPE,No
1517,2924-KHUVI,Male,23,56,Yes,DSL,Yes,Yes,1,3016.5,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,MQTT,No
1518,1925-GMVBW,Female,52,5,Yes,DOCSIS,No,No,2,616.5,1174553.1,8552834.0,12829251.0,12234.928125000002,18352.3921875,SPOTIFY,No
1519,7881-EVUAD,Female,56,2,No,FTTB,No,Yes,2,1278.0,1447530.977,10540598.0,15810898.0,15078.447677083332,22617.671515625,POP3,Yes
