,customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packetss,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Most_usable_protocol,Churn
1280,2388-LAESQ,Female,31,72,Yes,DSL,Yes,Yes,1,3445.5,4189148569800,2057700,5247300,194128200,9269460900.0,STARCRAFT,No
1281,9531-NSBMR,Female,60,36,Yes,DOCSIS,No,No,1,577.5,414877344000,2167500,2519700,63260400,4931713800.0,INSTAGRAM,No
1282,6260-ONULR,Male,51,1,Yes,FTTB,Yes,Yes,0,1884.0,129742581000,61800,146700,10796700,101106600.0,NTP,No
1283,4389-UEFCZ,Female,49,72,Yes,DSL,Yes,Yes,1,3165.0,1664133447000,9527400,13017000,356766900,23479196100.0,IMAP,No
1284,8711-LOBKY,Male,49,59,Yes,DOCSIS,No,No,2,595.5,4846035662100,1787400,2832900,1725950400,708341100.0,DROPBOX,No
1285,9134-CEQMF,Male,28,7,Yes,DSL,Yes,Yes,1,2685.0,6861922394100,5108100,8771100,4297876200,3184185900.0,SKINNY,Yes
1286,8985-OOPOS,Female,61,1,Yes,FTTB,Yes,Yes,0,2223.0,2462260360200,333600,555300,37258200,260416800.0,UNENCRYPED_JABBER,No
1287,8800-ZKRFW,Female,32,30,Yes,DSL,Yes,Yes,0,3225.0,4974104824500,2637000,14226900,519966600,17782135500.0,UNENCRYPED_JABBER,No
1288,2616-FLVQC,Male,55,64,Yes,DOCSIS,No,No,2,586.5,652840015500,804600,2118600,21469200,4693934700.0,HTTP_DOWNLOAD,No
1289,9968-FFVVH,Male,27,63,Yes,FTTB,No,No,0,2064.0,304993557300,38700,104700,10721100,18072900.0,OPENSIGNAL,No
1290,3108-PCCGG,Male,42,72,Yes,FTTB,Yes,Yes,1,2533.5,3215896612200,1448100,2897700,269936700,1258423200.0,MSSQL,No
1291,7993-PYKOF,Male,29,8,Yes,DSL,No,No,0,2250.0,1898694531000,368100,1319700,40741800,1319146800.0,MS_ONE_DRIVE,Yes
1292,8390-FESFV,Female,54,62,Yes,FTTB,Yes,Yes,2,2535.0,5169466610400,3093900,8040900,201442800,10303730400.0,TWITCH,No
1293,3022-BEXHZ,Male,18,67,Yes,DSL,Yes,Yes,1,3336.0,3445731123900,579000,1339200,58482000,226572000.0,NFS,No
1294,5027-XWQHA,Male,19,6,Yes,FTTB,No,No,2,1342.5,920903164200,218700,342000,63416100,198990300.0,BitTorrent,Yes
1295,6248-TKCQV,Female,61,70,Yes,FTTB,Yes,Yes,2,2418.0,4878038960100,11041800,16697400,2106732600,25377036600.0,SPOTIFY,No
1296,6729-GDNGC,Female,35,20,Yes,DSL,Yes,No,0,2421.0,2692557830400,3938400,8839800,1104589200,8461683300.0,IP_ICMP,No
1297,6198-ZFIOJ,Female,63,5,Yes,DSL,No,No,2,2268.0,39102089400,50100,32100,1988400,92733600.0,CLOUDFLARE,No
1298,5989-OMNJE,Female,32,24,No,FTTB,Yes,Yes,2,1728.0,112703700,4800,0,138000,0.0,WAZE,No
1299,4566-QVRRW,Female,24,11,Yes,FTTB,No,No,1,1321.5,7716530016000,2436300,1676700,258553800,1533069900.0,POP3,Yes
1300,1291-CUOCY,Male,28,72,Yes,DSL,Yes,Yes,0,3318.0,5893056374400,2153100,1248600,416846100,1206687600.0,DNS,No
1301,9795-SHUHB,Female,56,66,Yes,FTTB,No,No,0,1746.0,1149674400,9600,9000,2916600,3637500.0,SPOTIFY,No
1302,3230-IUALN,Female,35,45,Yes,FTTB,Yes,Yes,0,2430.0,107621459100,39000,45000,8392500,19314600.0,HTTP_PROXY,No
1303,0042-RLHYP,Female,20,69,Yes,DOCSIS,No,No,0,591.0,11008816787100,5183700,4126800,489573000,6210474900.0,SKINNY,No
1304,8519-IMDHU,Male,61,15,Yes,DSL,No,Yes,0,2568.0,49598039100,180000,172200,42854700,113372100.0,APPLE,Yes
1305,4945-RVMTE,Female,57,28,Yes,FTTB,Yes,No,2,1786.5,12408709245600,2924100,2053500,398584200,1543912200.0,CLOUDFLARE,No
1306,0201-OAMXR,Female,19,70,Yes,DSL,Yes,Yes,2,3466.5,350996404500,73800,63900,9200400,88387200.0,MQTT,Yes
1307,1866-NXPSP,Female,56,36,Yes,FTTB,No,Yes,0,2266.5,20472564600,47400,28200,5636700,38569200.0,WAZE,No
1308,3372-KWFBM,Male,46,16,Yes,DSL,Yes,No,0,2598.0,8012114056800,34153500,31199400,874031700,56793087000.0,SSL_NO_CERT,Yes
1309,7831-QGOXH,Female,42,18,Yes,DSL,Yes,No,1,2556.0,38859751200,22500,20700,1874100,39936900.0,SKINNY,Yes
1310,6393-WRYZE,Female,62,34,Yes,DSL,Yes,Yes,0,2929.5,2443951833300,729300,666900,107393400,340734900.0,IMAP,Yes
1311,3941-XTSKM,Male,35,42,No,FTTB,No,Yes,2,1353.0,2656604155500,7450200,8443200,336208500,20405999700.0,IMAP,No
1312,1661-CZBAU,Male,53,48,Yes,FTTB,No,Yes,1,2128.5,7214954299800,26121300,29167800,532503600,68325756900.0,TOR,No
1313,6599-RCLCJ,Male,20,47,Yes,DSL,Yes,Yes,1,3286.5,8260251816600,2522100,1167300,246253500,982125000.0,OFFICE_365,Yes
1314,9831-BPFRI,Female,57,39,Yes,DSL,No,No,1,2686.5,5152240804200,1645200,523500,186744600,319845600.0,UBUNTUONE,Yes
1315,5158-RIVOP,Female,51,11,Yes,DOCSIS,No,No,2,627.0,9074932726800,11121900,4923600,898131600,6278433900.0,EASYTAXI,No
1316,9788-YTFGE,Male,32,7,Yes,DOCSIS,No,No,1,598.5,7204300248900,5031600,11262600,647117400,15028002300.0,GMAIL,No
1317,9277-JOOMO,Female,31,3,Yes,DOCSIS,No,No,1,738.0,2342135974800,12162300,17946300,860704800,33462325200.0,OFFICE_365,No
1318,1907-YLNYW,Male,32,8,Yes,FTTB,No,Yes,2,2001.0,379923990900,520500,759000,74590500,552360900.0,GOOGLE_MAPS,No
1319,1725-MIMXW,Male,53,1,Yes,DOCSIS,No,No,2,583.5,959921172000,186000,378600,18849000,22575600.0,APPLE,Yes
1320,8947-YRTDV,Male,54,32,Yes,DSL,No,Yes,0,2844.0,4179300,900,600,95700,1800.0,ORACLE,No
1321,3161-ONRWK,Male,64,60,Yes,FTTB,No,No,0,1975.5,4705676937600,1540800,3660900,103855200,3516907800.0,NTP,No
1322,0114-RSRRW,Female,52,10,Yes,DOCSIS,No,No,0,598.5,2032899908400,3019800,4808100,180321300,4474044900.0,CONTENT_FLASH,No
1323,4565-NLZBV,Female,44,71,Yes,DOCSIS,No,No,0,739.5,855349499700,114600,89700,14240400,18116100.0,YAHOO,No
1324,0031-PVLZI,Female,45,4,Yes,DOCSIS,No,No,0,610.5,1933232899200,300900,379200,37049400,47019000.0,HTTP,Yes
1325,7206-GZCDC,Female,28,1,Yes,DSL,No,No,2,2077.5,5827213555800,5190300,12349500,906309000,13957362300.0,SSH,Yes
1326,6682-VCIXC,Female,60,43,No,FTTB,Yes,No,2,1537.5,521637985200,507900,2226300,78261600,924510900.0,UBUNTUONE,No
1327,4791-QRGMF,Male,55,59,Yes,DSL,Yes,Yes,1,2985.0,5131825358700,2232600,3676200,137253000,2811418800.0,UBUNTUONE,Yes
1328,6475-VHUIZ,Female,54,23,Yes,FTTB,No,No,2,1627.5,2193949806600,721800,3993300,135960000,3207623700.0,TelegramChat,No
1329,3910-MRQOY,Female,56,72,Yes,DOCSIS,No,No,1,582.0,243745553400,66300,308400,12075600,73225200.0,HTTP,No
1330,0661-WCQNQ,Male,20,22,Yes,FTTB,No,No,1,1687.5,3970207601100,1712400,6071100,180737100,6560362800.0,INSTAGRAM,No
1331,7537-RBWEA,Female,59,1,No,FTTB,No,No,1,754.5,2317664602500,318600,581400,40965000,477001800.0,YAHOO,No
1332,4656-CAURT,Male,56,69,Yes,DOCSIS,No,No,2,718.5,574596976500,259500,525600,130961700,343246200.0,IP_ICMP,No
1333,0121-SNYRK,Male,63,50,No,FTTB,No,No,0,1062.0,412022100,6300,36000,830400,15339600.0,DNS,No
1334,1768-ZAIFU,Female,44,1,No,FTTB,No,No,2,756.0,694483942200,352200,1006500,36655800,791305500.0,MQTT,Yes
1335,4671-LXRDQ,Male,33,2,Yes,FTTB,No,No,1,1350.0,6228758898000,2091300,6814800,398792100,5923026000.0,OFFICE_365,Yes
1336,3733-LSYCE,Female,39,15,Yes,DSL,No,No,2,2260.5,382787203500,294900,578100,34772100,480937200.0,TelegramChat,No
1337,6265-FRMTQ,Male,36,31,Yes,DOCSIS,No,No,0,612.0,8716789085400,7076400,24344700,5265168000,28886869500.0,OSCAR,No
1338,1934-SJVJK,Male,30,1,Yes,DOCSIS,No,No,0,604.5,421420777200,72600,438900,15462300,236663100.0,DROPBOX,Yes
1339,3838-OZURD,Male,24,66,Yes,DSL,Yes,Yes,1,3150.0,4654973049900,1287600,4763100,173792700,4205522400.0,SIMET,Yes
1340,1371-DWPAZ,Female,29,0,No,FTTB,Yes,No,0,1681.5,934644115800,83400,70800,12081300,15492000.0,WHOIS_DAS,No
1341,9269-CQOOL,Male,45,3,Yes,FTTB,Yes,No,0,1641.0,462421004700,1468500,8986500,119446800,16851269400.0,MAIL_IMAPS,Yes
1342,2017-CCBLH,Female,41,8,Yes,DOCSIS,No,No,0,600.0,2102623240500,495000,583500,44833500,122522400.0,APPLE,No
1343,7690-KPNCU,Male,57,64,Yes,FTTB,Yes,Yes,2,2191.5,1314822037800,4707600,6682500,62730900,13291927800.0,MSSQL,No
1344,0536-BGFMZ,Female,24,28,Yes,DOCSIS,No,No,1,615.0,333967970400,615300,2448900,9028200,3492595800.0,STARCRAFT,No
1345,2293-IJWPS,Female,59,57,Yes,DSL,Yes,Yes,2,3022.5,424565715600,912000,1032300,81182400,1492233300.0,SPOTIFY,No
1346,2845-HSJCY,Female,45,14,Yes,DSL,No,Yes,0,2617.5,387323813700,451200,444000,97367400,201526200.0,TelegramChat,Yes
1347,5469-NUJUR,Male,64,19,Yes,DOCSIS,No,No,2,598.5,1445541564300,17700300,37115700,566097300,74846865300.0,SKINNY,No
1348,1184-PJVDB,Male,33,10,Yes,DSL,Yes,No,1,2398.5,458168975400,81600,323400,22689000,33848700.0,WIKIPEDIA,Yes
1349,2625-TRCZQ,Female,38,51,No,FTTB,Yes,Yes,0,1489.5,26739298500,71400,137100,9497400,63896700.0,FTP_DATA,No
1350,4102-HLENU,Female,46,67,Yes,FTTB,No,No,0,1969.5,7039100728800,12014700,13505700,361941600,34306526100.0,HTTP_PROXY,No
1351,7266-GSSJX,Male,36,11,Yes,DOCSIS,No,No,0,613.5,1016036353200,384600,450300,53182200,187028100.0,WAZE,No
1352,7722-VJRQD,Male,45,72,No,FTTB,Yes,Yes,1,1828.5,4512949972500,10278900,34830900,1092258300,64127485800.0,DEEZER,No
1353,7073-QETQY,Male,60,66,Yes,DOCSIS,No,No,0,610.5,2615331880800,16580700,17189100,292835400,41656208100.0,BitTorrent,No
1354,9415-DPEWS,Female,59,18,Yes,DSL,Yes,No,1,2650.5,3526396422600,1928700,3560400,210542400,8853049500.0,CONTENT_FLASH,Yes
1355,5624-RYAMH,Female,24,9,Yes,DOCSIS,No,No,2,585.0,5098172825700,2244300,4829400,236002200,4912726200.0,TWITTER,No
1356,0196-JTUQI,Female,63,9,Yes,DSL,No,No,0,2256.0,6257762590200,2235900,9157500,241278300,10204808100.0,HTTP_PROXY,No
1357,7130-YXBRO,Male,56,48,Yes,DSL,Yes,Yes,0,3343.5,1849102393800,1057500,2028600,113054400,1994758200.0,NFS,No
1358,9272-LSVYH,Male,33,10,Yes,DSL,No,No,1,2104.5,2600359493100,2638800,7997700,145712400,13592743500.0,MICROSOFT,No
1359,7943-RQCHR,Female,43,9,Yes,DSL,Yes,Yes,2,2842.5,7295616388800,1216800,2119800,145670400,857926800.0,SKYPE,Yes
1360,3793-MMFUH,Female,44,13,Yes,DSL,Yes,Yes,0,2851.5,690547318800,88200,429600,8131800,42294900.0,WIKIPEDIA,Yes
1361,3249-ZPQRG,Male,54,4,Yes,DSL,No,No,2,2353.5,16428837665400,17364900,38189400,990092400,94800714000.0,SPOTIFY,Yes
1362,2568-BRGYX,Male,20,4,Yes,DSL,No,No,0,2106.0,3467341749300,13254900,10045500,284514300,19787841000.0,TWITCH,Yes
1363,3084-DOWLE,Female,22,72,Yes,FTTB,Yes,Yes,2,2760.0,8614749033600,4958400,9614400,361639800,10276676100.0,WIKIPEDIA,No
1364,1084-MNSMJ,Female,31,51,Yes,FTTB,Yes,Yes,1,2565.0,1330145477400,326400,452700,90688500,185048100.0,UBUNTUONE,No
1365,7721-JXEAW,Male,49,59,No,FTTB,No,Yes,1,1231.5,881744142000,128700,180000,12312000,15774300.0,IMAP,Yes
1366,7249-WBIYX,Male,38,10,Yes,DSL,Yes,No,0,2568.0,2194490501100,1862400,4578600,172888800,7835437200.0,GOOGLE,Yes
1367,4238-HFHSN,Male,53,61,Yes,DSL,No,No,2,2464.5,14301810401100,14132400,67850700,876997800,165090219600.0,SKYPE,No
1368,6250-CGGUN,Male,18,54,Yes,DSL,No,No,1,2532.0,413720592000,598500,1897200,114657000,208441200.0,CLOUDFLARE,No
1369,5478-JJVZK,Female,32,33,Yes,FTTB,No,No,0,1827.0,3463231200,24600,25500,5564100,4406400.0,NFS,No
1370,7596-IIWYC,Female,33,27,Yes,DOCSIS,No,No,1,607.5,2357067049800,6111900,12009300,427983900,19850807100.0,WIKIPEDIA,No
1371,6567-HOOPW,Female,35,1,Yes,DSL,Yes,No,0,2376.0,586596895800,279900,432300,31122000,136687800.0,INSTAGRAM,Yes
1372,9793-WECQC,Male,46,23,Yes,DSL,Yes,Yes,2,2859.0,3538317838200,7848600,37520400,371555400,79626370200.0,TOR,No
1373,4291-HPAXL,Male,34,1,Yes,DOCSIS,No,No,2,595.5,2572348506600,2083500,11233500,142093500,15959584800.0,CITRIX,No
1374,8999-YPYBV,Male,56,45,Yes,FTTB,Yes,Yes,1,2530.5,779294852700,505200,2353800,38466900,2410349100.0,YAHOO,No
1375,1839-FBNFR,Female,29,39,Yes,DOCSIS,No,No,2,595.5,6678865557300,7403700,17471400,426303600,26685555000.0,IMAP,No
1376,3164-AALRN,Male,54,5,Yes,FTTB,Yes,Yes,2,2100.0,3405832967400,2795700,8684400,103247400,14432088000.0,POP3,Yes
1377,3071-MVJCD,Male,23,72,Yes,FTTB,Yes,No,0,2469.0,1687167586200,149700,453300,11329500,62902200.0,YAHOO,No
1378,1697-BCSHV,Female,29,58,Yes,FTTB,Yes,No,2,2004.0,7651576035300,6960000,11729400,874412100,13247433900.0,MQTT,No
1379,0562-KBDVM,Female,62,70,No,FTTB,No,No,2,1338.0,499405340100,84300,166500,9089700,80058600.0,EASYTAXI,No
1380,1131-SUEKT,Male,56,61,Yes,DSL,Yes,Yes,0,2953.5,1451737453500,167400,810300,19645800,387438000.0,DEEZER,No
1381,3717-OEAUQ,Male,31,2,Yes,DSL,No,No,2,2121.0,1446376499400,2045700,7115100,116963700,14768820000.0,SSH,No
1382,4538-WNTMJ,Female,37,46,Yes,DOCSIS,No,No,0,748.5,5164240447800,6387600,34391400,221624100,58104429900.0,APPLE_ITUNES,No
1383,3334-CTHOL,Female,37,1,Yes,FTTB,No,No,2,1498.5,3065441054100,2350200,3095400,578585400,2499540300.0,TOR,Yes
1384,4704-ERYFC,Female,53,22,Yes,DSL,No,No,2,2077.5,7213598851200,1828500,3191700,231264300,522178800.0,WHOIS_DAS,Yes
1385,9432-RUVSL,Female,35,48,Yes,DSL,Yes,Yes,2,3075.0,10799948187300,5808900,26850300,543336300,27528210300.0,IMAP,No
1386,8060-HIWJJ,Male,42,64,Yes,FTTB,Yes,Yes,1,2596.5,917682213300,318900,609600,42077700,170981700.0,SPOTIFY,No
1387,7684-XSZIY,Male,56,72,Yes,DOCSIS,No,No,1,729.0,504407571900,146400,277500,23436300,39606000.0,TWITTER,No
1388,9089-UOWJG,Female,53,12,Yes,FTTB,Yes,No,0,1750.5,2901461706600,920100,2013000,688506300,887448600.0,FACEBOOK,No
1389,8621-MNIHH,Female,27,34,Yes,DSL,No,Yes,0,2827.5,121386034500,4164600,2363100,8886000,7934891100.0,NFS,Yes
1390,8039-ACLPL,Female,30,72,Yes,FTTB,No,Yes,2,2062.5,747781320300,76500,182400,6275700,19855200.0,OPENSIGNAL,No
1391,9885-AIBVB,Male,40,29,Yes,DSL,No,No,0,2574.0,16967620644000,24160800,149109000,777763500,272443622400.0,HTTP_CONNECT,No
1392,1934-MKPXS,Male,44,33,Yes,DOCSIS,No,No,0,603.0,79666081500,86400,137100,7537500,75444000.0,DNS,No
1393,2592-YKDIF,Female,46,1,Yes,DOCSIS,No,No,1,610.5,14413401109800,19721400,71072400,618117000,195419289300.0,NFS,No
1394,2272-JKMSI,Female,34,62,Yes,DSL,Yes,Yes,2,3324.0,494165595300,58200,86400,10150200,15907200.0,MICROSOFT,No
1395,0471-LVHGK,Male,52,41,Yes,FTTB,Yes,Yes,2,2190.0,74918991600,35400,80400,5143200,27425400.0,SPOTIFY,Yes
1396,9518-RWHZL,Female,61,64,Yes,DSL,Yes,Yes,1,3001.5,6757102675800,1749600,2813700,327963000,1727132700.0,UPNP,Yes
1397,8714-CTZJW,Female,45,4,Yes,DSL,No,Yes,2,2485.5,732951861600,82500,214800,8231100,47605800.0,MQTT,No
1398,3569-EDBPQ,Female,54,24,Yes,DSL,No,No,2,2530.5,50933493600,2516700,4821900,135540300,9079239900.0,OPENSIGNAL,No
1399,3131-NWVFJ,Female,34,14,Yes,DOCSIS,No,No,0,586.5,8109414482400,4241700,8068800,890370900,3080832900.0,YOUTUBE,No
1400,7521-YXVZY,Male,31,3,Yes,DOCSIS,No,No,0,598.5,3897981058200,4394400,10038600,316073100,14453568000.0,DEEZER,No
1401,5419-CONWX,Female,50,4,Yes,DSL,Yes,Yes,0,2994.0,3990156000,1500,1800,70200,83700.0,TOR,Yes
1402,6240-EURKS,Female,51,18,No,FTTB,No,Yes,2,1050.0,5654819251800,2997600,4335300,412365300,4206683400.0,POP3,Yes
1403,2373-NTKOD,Male,33,8,Yes,FTTB,Yes,Yes,2,1987.5,4013755689000,654900,877800,62434500,424849800.0,NETFLIX,No
1404,1970-KKFWL,Female,27,35,Yes,DOCSIS,No,No,0,699.0,4894595575800,1466100,8189700,131445900,5703096600.0,MSN,No
1405,6960-HVYXR,Female,28,1,Yes,DSL,No,No,2,2280.0,359120907000,23700,129600,1539300,10948500.0,TelegramChat,Yes
1406,9337-SRRNI,Male,26,66,Yes,DOCSIS,No,No,2,759.0,4731220127100,727800,1770000,233910900,470522700.0,CLOUDFLARE,No
1407,0895-UADGO,Male,59,8,No,FTTB,No,Yes,0,1336.5,2795364729900,608700,1044600,153097200,472752000.0,OPENVPN,No
1408,5678-VFNEQ,Female,22,71,Yes,DSL,Yes,Yes,2,3123.0,1978638528300,406200,523500,36903000,381152700.0,UBUNTUONE,No
1409,5977-CKHON,Female,56,43,Yes,DSL,No,Yes,0,2776.5,2985879054900,6554100,15235200,193814400,23223048300.0,TelegramChat,No
1410,7024-OHCCK,Female,25,2,Yes,DSL,Yes,Yes,2,2815.5,330511500,11400,21000,1083600,1384800.0,MSSQL,Yes
1411,2692-BUCFV,Male,35,29,Yes,DSL,Yes,Yes,0,3043.5,9540832324200,6505200,26377200,667854600,54908245800.0,GOOGLE,No
1412,7861-UVUFT,Female,45,15,Yes,DSL,Yes,No,2,2529.0,2901982442400,19100700,21375000,317762700,48409049100.0,CONTENT_FLASH,Yes
1413,1830-GGFNM,Male,35,65,Yes,DSL,No,No,1,2836.5,4021796817000,7327200,7084500,169258200,10833607200.0,UNENCRYPED_JABBER,No
1414,5302-BDJNT,Male,20,35,Yes,DSL,Yes,No,1,2865.0,11662670894100,28892100,51542700,694127400,94210557900.0,TelegramChat,No
1415,5223-UZAVK,Male,33,64,Yes,DSL,Yes,Yes,2,3009.0,4648317711600,7625700,10338300,255458100,17851874700.0,GOOGLE,No
1416,4859-ZSRDZ,Female,44,58,No,FTTB,Yes,Yes,2,1665.0,2445205159500,9016200,16009800,240329100,26741019300.0,UBUNTUONE,No
1417,5651-WYIPH,Female,25,18,Yes,FTTB,No,No,2,1495.5,93249910200,111000,208800,35409600,63351900.0,UPNP,No
1418,9350-VLHMB,Male,51,67,Yes,DSL,No,Yes,0,2686.5,6358573669500,2023500,2343900,153711300,1293417300.0,UPNP,No
1419,3498-LZGQZ,Male,57,63,Yes,DOCSIS,No,No,1,574.5,5605272398400,1646400,5191800,148339800,7649282400.0,EBAY,No
1420,8785-CJSHH,Female,58,60,Yes,DSL,Yes,Yes,2,2994.0,10679112869400,112854600,163846200,1491656400,400739651400.0,TOR,No
1421,5357-TZHPP,Male,31,9,Yes,DSL,No,Yes,1,2532.0,6396730871400,16772100,23992200,285856500,41202484200.0,OPENSIGNAL,Yes
1422,3870-SPZSI,Female,63,70,Yes,DSL,Yes,Yes,2,3391.5,4039978929000,7849500,10018500,143420700,16072752000.0,TelegramChat,No
1423,0680-DFNNY,Male,43,15,Yes,DSL,Yes,Yes,1,3033.0,9511338900,19200,25800,1315800,6450300.0,IP_ICMP,Yes
1424,7560-QRBXH,Female,42,48,Yes,DOCSIS,No,No,2,598.5,433832786100,164400,124500,16484400,70854300.0,TWITTER,No
1425,7077-XJMET,Male,63,12,Yes,FTTB,Yes,Yes,0,2224.5,1401760654200,11852400,16920300,81645600,28976868000.0,TEAMVIEWER,No
1426,8752-GHJFU,Male,44,71,Yes,DSL,No,No,1,2760.0,5585901307200,22810500,41606400,1113530400,64181322600.0,IP_ICMP,No
1427,6896-SRVYQ,Male,36,44,Yes,DSL,No,No,0,2215.5,3325786980300,7986900,11968800,453132900,13727940900.0,IMAP,No
1428,7767-UXAGJ,Male,29,1,Yes,FTTB,No,No,0,1513.5,2087006420700,37868100,39683400,238269900,97730497500.0,UNENCRYPED_JABBER,Yes
1429,4652-ODEVH,Male,59,45,Yes,DOCSIS,No,No,1,733.5,4119489210900,9514200,14458500,225314400,19445049300.0,TWITCH,No
1430,6510-UPNKS,Female,33,23,Yes,DOCSIS,No,No,0,744.0,9580628064300,27812700,37674600,935056500,59655334800.0,TelegramChat,No
1431,6718-BDGHG,Female,56,43,Yes,FTTB,Yes,No,1,1945.5,24386849100,73800,59700,12941700,7642200.0,TWITTER,No
1432,9046-DQMTP,Male,46,35,Yes,DOCSIS,No,No,2,622.5,2457997009200,1761900,1557600,99999000,1739794500.0,CITRIX,No
1433,6439-LAJXL,Male,46,9,Yes,FTTB,Yes,No,0,2068.5,439627874700,198900,145500,12850800,130785900.0,TelegramChat,No
1434,1571-SAVHK,Male,44,12,Yes,DSL,Yes,Yes,1,2998.5,5478937421400,1222200,1788300,152755800,2023158600.0,TOR,Yes
1435,9052-VKDUW,Female,49,65,Yes,DSL,Yes,Yes,2,3282.0,564747111300,561600,3120000,31871400,4214750400.0,MSSQL,No
1436,9546-CQJSU,Female,40,2,Yes,DSL,Yes,No,1,2742.0,3298547525700,6162900,9170400,210870000,14748453300.0,WHOIS_DAS,Yes
1437,1666-JZPZT,Male,57,27,Yes,FTTB,No,No,0,1470.0,404940391200,322200,615900,44340900,106389600.0,FACEBOOK,No
1438,5777-KJIRB,Female,49,40,Yes,FTTB,No,No,2,1507.5,9701328851700,2038500,7805100,482825700,6270444600.0,WHATSAPP,No
1439,0506-LVNGN,Female,63,5,Yes,DSL,No,No,0,2266.5,5140010870100,1114200,2823000,123666900,1580846700.0,SSH,Yes
1440,7677-SJJJK,Male,27,8,Yes,DOCSIS,No,No,0,597.0,1355121830400,282300,782400,33747600,440912400.0,POP3,No
1441,2480-EJWYP,Female,37,58,Yes,DSL,Yes,Yes,2,2934.0,4113336206700,808500,2057700,76773600,924822900.0,CITRIX,No
1442,3253-HKOKL,Female,49,52,Yes,DSL,Yes,Yes,2,3009.0,45127200,3300,3300,85200,1211400.0,TelegramChat,No
1443,7055-HNEOJ,Male,57,3,Yes,FTTB,No,No,0,1674.0,344007441300,1329600,2824200,266529600,2780670600.0,NetBIOS,No
1444,5514-YQENT,Male,41,41,Yes,DSL,Yes,Yes,0,3334.5,4811575697100,4691700,11451600,435847200,14105039100.0,OSCAR,No
1445,3211-AAPKX,Male,39,20,Yes,DSL,Yes,Yes,2,2956.5,443852734800,195000,325500,13500600,589814700.0,EBAY,No
1446,8445-DNBAE,Male,49,1,Yes,FTTB,No,No,2,1501.5,1912935482700,379200,506400,66811800,640180500.0,UPNP,No
1447,2951-QOQTK,Male,51,4,Yes,DSL,No,No,0,2424.0,535743437700,365100,1380600,34874400,1782246300.0,INSTAGRAM,Yes
1448,2958-NHPPS,Male,62,23,Yes,DOCSIS,No,No,2,625.5,2247951112200,604500,733800,52176000,659751600.0,APPLE_ITUNES,No
1449,6806-YDEUL,Female,39,6,Yes,DOCSIS,No,No,2,585.0,325443352200,49800,84300,7232700,23724600.0,MICROSOFT,No
1450,1735-XMJVH,Male,31,8,Yes,DOCSIS,No,No,0,580.5,1912375893300,703500,3061200,63918600,2995495500.0,OPENSIGNAL,No
1451,6890-PFRQX,Male,62,18,Yes,FTTB,Yes,No,1,2085.0,53502649500,6000,5400,519000,2863800.0,CITRIX,No
1452,0222-CNVPT,Male,50,52,No,FTTB,Yes,Yes,1,1464.0,107709000,1800,1800,101100,2382300.0,SKINNY,No
1453,5899-OUVKV,Male,32,31,Yes,DSL,Yes,Yes,1,2835.0,501200588100,52200,53400,5811000,6517800.0,AMAZON,No
1454,8681-ICONS,Male,61,29,Yes,DOCSIS,No,No,0,619.5,598331667000,87900,190500,8103000,19155300.0,APPLE_ICLOUD,No
1455,1621-YNCJH,Female,47,36,Yes,DSL,No,Yes,0,3181.5,27989272500,1585800,4647900,22389600,10624948800.0,TelegramChat,No
1456,3473-XIIIT,Female,18,16,Yes,DSL,Yes,Yes,2,3000.0,3968364793800,668100,3303300,217870200,2130464700.0,HTTP_DOWNLOAD,Yes
1457,6362-QHAFM,Male,24,42,Yes,DSL,Yes,Yes,2,3249.0,5535854528100,10105200,24249900,309064200,43051071300.0,TEAMVIEWER,No
1458,7893-IXHRQ,Male,48,1,Yes,DOCSIS,No,No,0,616.5,2013372213300,459000,1685700,24912600,1558060200.0,SKYPE,Yes
1459,3070-BDOQC,Female,42,60,Yes,DSL,Yes,Yes,2,2989.5,895955998200,1239900,2551800,215545200,1483686000.0,FTP_DATA,No
1460,2952-QAYZF,Male,42,5,Yes,DSL,No,No,1,2559.0,3920608166400,1474800,8183400,116549100,8877719400.0,DEEZER,Yes
1461,6234-PFPXL,Male,22,22,Yes,DSL,Yes,No,2,2877.0,3682579386000,2600400,3080100,434124600,3220314000.0,TWITTER,No
1462,9824-QCJPK,Male,37,36,Yes,DOCSIS,No,No,2,600.0,12249020927100,5595300,9383700,1048803900,8943870000.0,CITRIX,No
1463,4763-PGDPO,Female,48,4,Yes,DSL,No,No,0,2112.0,496587228600,112500,290100,33767700,56068200.0,CITRIX,Yes
1464,4283-IVYCI,Male,45,9,Yes,FTTB,No,Yes,2,1948.5,1211883870600,812100,1321200,57846900,1411307100.0,DROPBOX,No
1465,1866-OBPNR,Male,40,1,Yes,DSL,No,No,2,2238.0,3720775638000,346500,872100,64683300,125691000.0,HTTP_DOWNLOAD,No
1466,8205-MQUGY,Male,24,12,Yes,FTTB,No,No,1,1476.0,3842452200,23100,30000,2281800,8692500.0,ORACLE,No
1467,8970-ANWXO,Female,20,23,Yes,FTTB,Yes,Yes,1,2212.5,373679126400,51600,90000,3850800,93365100.0,OPENVPN,No
